letter,start_position,end_position,blue_motion_type,blue_rotation_direction,blue_turns,blue_start_location,blue_end_location,blue_start_orientation,blue_end_orientation,red_motion_type,red_rotation_direction,red_turns,red_start_location,red_end_location,red_start_orientation,red_end_orientation
I,beta4,beta3,pro,ccw,2,w,s,in,in,anti,cw,3,w,s,in,in
I,beta4,beta3,anti,cw,3,w,s,in,in,pro,ccw,0,w,s,in,in
I,beta4,beta3,pro,ccw,3,w,s,in,out,anti,cw,0,w,s,in,out
I,beta4,beta3,anti,cw,3,w,s,in,in,pro,ccw,1,w,s,in,out
I,beta4,beta3,pro,ccw,3,w,s,in,out,anti,cw,1,w,s,in,in
I,beta4,beta3,anti,cw,3,w,s,in,in,pro,ccw,2,w,s,in,in
I,beta4,beta3,pro,ccw,3,w,s,in,out,anti,cw,2,w,s,in,out
I,beta4,beta3,anti,cw,3,w,s,in,in,pro,ccw,3,w,s,in,out
I,beta4,beta3,pro,ccw,3,w,s,in,out,anti,cw,3,w,s,in,in
I,beta4,beta3,anti,cw,0,w,s,in,out,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,in,in,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,in,out,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,in,in,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,in,out,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,0,w,s,in,in,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,1,w,s,in,in,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,1,w,s,in,out,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,1,w,s,in,in,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,1,w,s,in,out,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,0,w,s,in,out,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,in,in,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,in,out,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,0,w,s,in,in,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,0,w,s,in,out,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,in,in,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,1,w,s,in,in,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,1,w,s,in,out,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,1,w,s,in,in,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,1,w,s,in,out,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,1,w,s,in,in,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,1,w,s,in,out,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,2,w,s,in,out,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,2,w,s,in,in,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,2,w,s,in,out,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,2,w,s,in,in,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,2,w,s,in,out,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,2,w,s,in,in,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,in,out,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,in,in,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,in,out,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,0,w,s,in,in,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,0,w,s,in,out,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,in,in,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,in,out,pro,ccw,3,w,s,out,in
I,beta4,beta3,pro,ccw,0,w,s,in,in,anti,cw,3,w,s,out,out
I,beta4,beta3,anti,cw,1,w,s,in,in,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,1,w,s,in,out,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,1,w,s,in,in,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,1,w,s,in,out,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,1,w,s,in,in,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,1,w,s,in,out,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,1,w,s,in,in,pro,ccw,3,w,s,out,in
I,beta4,beta3,pro,ccw,1,w,s,in,out,anti,cw,3,w,s,out,out
I,beta4,beta3,anti,cw,2,w,s,in,out,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,2,w,s,in,in,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,2,w,s,in,out,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,2,w,s,in,in,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,2,w,s,in,out,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,2,w,s,in,in,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,2,w,s,in,out,pro,ccw,3,w,s,out,in
I,beta4,beta3,pro,ccw,2,w,s,in,in,anti,cw,3,w,s,out,out
I,beta4,beta3,anti,cw,3,w,s,in,in,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,3,w,s,in,out,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,3,w,s,in,in,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,3,w,s,in,out,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,3,w,s,in,in,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,3,w,s,in,out,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,3,w,s,in,in,pro,ccw,3,w,s,out,in
I,beta4,beta3,pro,ccw,3,w,s,in,out,anti,cw,3,w,s,out,out
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,0,w,s,in,in
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,0,w,s,in,out
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,0,w,s,in,in
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,0,w,s,in,out
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,1,w,s,in,out
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,1,w,s,in,in
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,0,w,s,in,in
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,0,w,s,in,out
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,1,w,s,in,out
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,1,w,s,in,in
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,0,w,s,in,in
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,0,w,s,in,out
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,1,w,s,in,out
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,1,w,s,in,in
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,2,w,s,in,in
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,2,w,s,in,out
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,0,w,s,in,in
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,0,w,s,in,out
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,1,w,s,in,out
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,1,w,s,in,in
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,2,w,s,in,in
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,2,w,s,in,out
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,0,w,s,in,in
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,0,w,s,in,out
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,1,w,s,in,out
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,1,w,s,in,in
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,2,w,s,in,in
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,2,w,s,in,out
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,0,w,s,in,in
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,0,w,s,in,out
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,1,w,s,in,out
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,1,w,s,in,in
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,2,w,s,in,in
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,2,w,s,in,out
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,3,w,s,in,out
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,3,w,s,in,in
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,0,w,s,in,in
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,0,w,s,in,out
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,1,w,s,in,out
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,1,w,s,in,in
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,2,w,s,in,in
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,2,w,s,in,out
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,3,w,s,in,out
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,3,w,s,in,in
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,0,w,s,in,in
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,0,w,s,in,out
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,1,w,s,in,out
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,1,w,s,in,in
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,2,w,s,in,in
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,2,w,s,in,out
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,3,w,s,in,out
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,3,w,s,in,in
I,beta4,beta3,anti,cw,3,w,s,out,out,pro,ccw,0,w,s,in,in
I,beta4,beta3,pro,ccw,3,w,s,out,in,anti,cw,0,w,s,in,out
I,beta4,beta3,anti,cw,3,w,s,out,out,pro,ccw,1,w,s,in,out
I,beta4,beta3,pro,ccw,3,w,s,out,in,anti,cw,1,w,s,in,in
I,beta4,beta3,anti,cw,3,w,s,out,out,pro,ccw,2,w,s,in,in
I,beta4,beta3,pro,ccw,3,w,s,out,in,anti,cw,2,w,s,in,out
I,beta4,beta3,anti,cw,3,w,s,out,out,pro,ccw,3,w,s,in,out
I,beta4,beta3,pro,ccw,3,w,s,out,in,anti,cw,3,w,s,in,in
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,0,w,s,out,in,pro,ccw,3,w,s,out,in
I,beta4,beta3,pro,ccw,0,w,s,out,out,anti,cw,3,w,s,out,out
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,1,w,s,out,out,pro,ccw,3,w,s,out,in
I,beta4,beta3,pro,ccw,1,w,s,out,in,anti,cw,3,w,s,out,out
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,2,w,s,out,in,pro,ccw,3,w,s,out,in
I,beta4,beta3,pro,ccw,2,w,s,out,out,anti,cw,3,w,s,out,out
I,beta4,beta3,anti,cw,3,w,s,out,out,pro,ccw,0,w,s,out,out
I,beta4,beta3,pro,ccw,3,w,s,out,in,anti,cw,0,w,s,out,in
I,beta4,beta3,anti,cw,3,w,s,out,out,pro,ccw,1,w,s,out,in
I,beta4,beta3,pro,ccw,3,w,s,out,in,anti,cw,1,w,s,out,out
I,beta4,beta3,anti,cw,3,w,s,out,out,pro,ccw,2,w,s,out,out
I,beta4,beta3,pro,ccw,3,w,s,out,in,anti,cw,2,w,s,out,in
I,beta4,beta3,anti,cw,3,w,s,out,out,pro,ccw,3,w,s,out,in
I,beta4,beta3,pro,ccw,3,w,s,out,in,anti,cw,3,w,s,out,out
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,3,n,e,in,out
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,3,n,e,in,out
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,3,n,e,in,out
J,alpha1,beta2,pro,ccw,3,s,e,in,out,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,3,s,e,in,out,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,3,s,e,in,out,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,3,s,e,in,out,pro,cw,3,n,e,in,out
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,in,in,pro,cw,3,n,e,out,in
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,1,s,e,in,out,pro,cw,3,n,e,out,in
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,2,s,e,in,in,pro,cw,3,n,e,out,in
J,alpha1,beta2,pro,ccw,3,s,e,in,out,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,3,s,e,in,out,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,3,s,e,in,out,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,3,s,e,in,out,pro,cw,3,n,e,out,in
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,3,n,e,in,out
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,3,n,e,in,out
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,3,n,e,in,out
J,alpha1,beta2,pro,ccw,3,s,e,out,in,pro,cw,0,n,e,in,in
J,alpha1,beta2,pro,ccw,3,s,e,out,in,pro,cw,1,n,e,in,out
J,alpha1,beta2,pro,ccw,3,s,e,out,in,pro,cw,2,n,e,in,in
J,alpha1,beta2,pro,ccw,3,s,e,out,in,pro,cw,3,n,e,in,out
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,0,s,e,out,out,pro,cw,3,n,e,out,in
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,1,s,e,out,in,pro,cw,3,n,e,out,in
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,2,s,e,out,out,pro,cw,3,n,e,out,in
J,alpha1,beta2,pro,ccw,3,s,e,out,in,pro,cw,0,n,e,out,out
J,alpha1,beta2,pro,ccw,3,s,e,out,in,pro,cw,1,n,e,out,in
J,alpha1,beta2,pro,ccw,3,s,e,out,in,pro,cw,2,n,e,out,out
J,alpha1,beta2,pro,ccw,3,s,e,out,in,pro,cw,3,n,e,out,in
J,alpha1,beta4,pro,cw,0,s,w,in,in,pro,ccw,0,n,w,in,in
J,alpha1,beta4,pro,cw,0,s,w,in,in,pro,ccw,0,n,w,in,in
J,alpha1,beta4,pro,cw,0,s,w,in,in,pro,ccw,1,n,w,in,out
J,alpha1,beta4,pro,cw,1,s,w,in,out,pro,ccw,0,n,w,in,in
J,alpha1,beta4,pro,cw,1,s,w,in,out,pro,ccw,1,n,w,in,out
J,alpha1,beta4,pro,cw,0,s,w,in,in,pro,ccw,0,n,w,in,in
J,alpha1,beta4,pro,cw,0,s,w,in,in,pro,ccw,1,n,w,in,out
J,alpha1,beta4,pro,cw,0,s,w,in,in,pro,ccw,2,n,w,in,in
J,alpha1,beta4,pro,cw,1,s,w,in,out,pro,ccw,0,n,w,in,in
J,alpha1,beta4,pro,cw,1,s,w,in,out,pro,ccw,1,n,w,in,out
